,y,t,x1,x2
0,29.866334679400694,1,0.8725265422715572,0.5500225434013365
1,26.37624586804848,1,0.8266834777134764,0.33783105486626475
2,32.41274732366692,1,0.14171480593971064,0.8826404917458419
3,34.429706609786386,1,0.9502228333477325,0.7187099367387755
4,29.574357649547878,0,0.6053670251290189,0.8292969014933241
5,16.2465173895911,0,0.9739075779687664,0.02408415611344683
6,22.396870958951283,1,0.7273343641267913,0.13788727124227307
7,22.74203350653809,1,0.7524154976311779,0.004495303882654955
8,28.368455587040316,1,0.25430023149917347,0.5401320108938773
9,22.86348986839394,0,0.5702312056144416,0.41820280678609334
10,30.247434379513347,1,0.19051824858621325,0.6753214955276531
11,21.820633675131536,0,0.36974589803501223,0.6498061526882547
12,26.41799592475155,1,0.6831722902087369,0.23032872920183944
13,32.11494047860949,1,0.9653886782848217,0.6245780853291597
14,25.51376724320249,1,0.670117693761496,0.469198919975473
15,19.85329304479224,0,0.7306358955683903,0.20053558730645948
16,22.400228858147965,0,0.7723070048174222,0.5423063471297368
17,28.12274446552459,0,0.7177769757352317,0.797813374185645
18,19.96678233789385,1,0.5409301568307038,0.006814812965856287
19,25.69331251247207,1,0.763918599680662,0.12655219973795784
20,20.907295628300947,0,0.6706237830799892,0.3318309856815196
21,28.57407942863264,1,0.9481887533164295,0.3042408637447538
22,22.813451136566584,0,0.0007874808353127705,0.7252544210573202
23,30.840506178253005,0,0.7564741982324086,0.9636218705626516
24,16.100578186556728,0,0.9329065536859682,0.053676195043479535
25,21.988594323710522,1,0.2194886285170815,0.3190115776784992
26,29.767120947909476,0,0.38829026788296916,0.9769713414880656
27,19.660259700337992,1,0.10546473855569904,0.03938670218864093
28,22.354798572778197,0,0.6548224533380892,0.2763174766486587
29,15.589935946430817,0,0.6557550306924778,0.07240363830625574
30,32.77104234629989,1,0.28343015914604974,0.8378989232340034
31,32.329628502443605,1,0.24340019163164306,0.9482674335406921
32,30.55760981211378,1,0.4010923783714918,0.6973430386371612
33,32.259334184902094,0,0.8848654063051684,0.8658510315415487
34,36.9054689314681,1,0.7945246631917399,0.9774739912092703
35,25.357874504412774,0,0.7259143010868031,0.5598586514468183
36,33.422737865393614,1,0.8933576922119228,0.8726649112622885
37,31.93704409978033,1,0.09590505703962293,0.855819931235608
38,27.16151278354991,0,0.5789224124328778,0.9265358210259532
39,16.7570040486965,0,0.40338163851699627,0.03444514995999781
40,16.040723000255475,0,0.5862357271776236,0.194190332700366
41,17.212374376208054,0,0.306301395121513,0.29594862944339206
42,17.81961445745323,0,0.9942196309150008,0.17340056128661852
43,28.11173115757316,1,0.804201370536657,0.4488801223198624
44,30.427334622386113,1,0.5007842749082168,0.6569110701203152
45,23.66055154660735,0,0.7589117784010931,0.48376096866540264
46,22.424607371152902,0,0.976937643685165,0.4648078039240354
47,22.702249974078576,0,0.9830314270961353,0.5077912466577924
48,29.496751069374994,1,0.5588881855816743,0.7602669152818243
49,32.46634192320383,0,0.8182588891912664,0.9179595416876672
50,33.47674875191836,1,0.8066986441065354,0.7815570381202597
51,29.386839837208775,1,0.13137226843962702,0.6868136074013937
52,31.15940611676534,0,0.9940929000467317,0.8331867620300725
53,26.641012397845692,0,0.8632080914667256,0.6850808457147984
54,30.074420540037845,1,0.20237700105773493,0.8300380932452457
55,26.52099372258185,0,0.8135429576631907,0.6139236458254759
56,30.083556389805644,1,0.6370450125877932,0.5969750245952922
57,22.003921220093297,0,0.20882819696944022,0.5954174679517565
58,25.784133649598413,0,0.9888975214622324,0.7139238607000387
59,17.970302137732364,0,0.5703181289570507,0.19422439127158508
60,16.88291484416657,0,0.18542528670943115,0.3834176387160019
61,30.016982833384883,1,0.9041721527051716,0.6112376341835436
62,30.945403623196054,1,0.4839323824945726,0.5913165377985533
63,22.298145031737505,0,0.9676167787926394,0.40373445974165323
64,17.758557513425444,0,0.05852975137533334,0.3587033366181446
65,18.550358372742608,0,0.27104265442067454,0.3052686058503088
66,25.865966790069606,1,0.9272485930871459,0.08618328839201883
67,32.41976751062654,1,0.45412410630064426,0.9577008952570539
68,29.903838988680455,1,0.061284011384393655,0.7563679326155829
69,22.47833427731277,0,0.9732513216897041,0.20946315719189446
70,31.524934207127625,0,0.9113983905445808,0.9119677861636153
71,25.802528491063665,1,0.07313206897470381,0.6190244187694954
72,26.794085653655166,1,0.9057560874887854,0.2606542817953118
73,23.37346903909888,0,0.727245784815508,0.37099887947289756
74,24.544055953028153,0,0.6941538050589753,0.7127591338009864
75,27.092434498363808,0,0.8182244744393472,0.585533361559418
76,28.688214074004943,1,0.7668147124653208,0.5186088147062413
77,20.05393712416174,0,0.46401276854567153,0.46485705761494733
78,19.984774447078106,0,0.413676151068992,0.488148912548822
79,26.18788698047699,1,0.5870430168640897,0.5070636802332651
80,32.94300825892783,1,0.5047974730777484,0.9272620986572931
81,36.07689424704866,1,0.8612900805913798,0.808492281868245
82,20.938237143978448,1,0.5078024377846158,0.09974107596943727
83,28.904676058761485,0,0.48373680072920067,0.9470878300098926
84,23.829917284061096,1,0.8043271729193971,0.28834108966969263
85,14.59041780422315,0,0.4815485609256164,0.07074770376940331
86,22.802832184976424,1,0.506590343420393,0.02344029056273833
87,20.923976320899087,0,0.3656060950621717,0.5117538113690339
88,21.755563987451076,1,0.16587851835949408,0.3171705031204687
89,27.128915789370563,1,0.050960191297436785,0.7795069206733661
90,20.708732980505008,1,0.07656597354409878,0.20211087596856436
91,25.00002233692851,1,0.10368866761681639,0.6115657087888082
92,25.35334846890363,0,0.8617599587586225,0.5251867223401409
93,17.900863398490824,0,0.24541166591829033,0.2674316999627344
94,28.59686213538133,0,0.8435491115759224,0.6818791595567505
95,31.982022995934777,1,0.49552035755501067,0.8432970192765695
96,26.046494011229044,1,0.6595129051050282,0.2733769127354976
97,20.824737143363258,0,0.06790861778591262,0.5727087301673066
98,26.07679815845099,1,0.09361750404770586,0.5932595168083746
99,30.103849061783237,1,0.7879926031302924,0.6173939446665079
100,23.611478827005826,0,0.04890840185968137,0.7373253369320788
101,13.920039969981287,0,0.4280868179967784,0.07896574837505732
102,35.54700374057073,1,0.6349749528704398,0.9605063295991216
103,33.2369577563621,1,0.9384852421417021,0.7753497938065902
104,34.344045541580044,1,0.33934885480794086,0.9364608338768851
105,31.529994108566324,1,0.46525309866512055,0.738185334590277
106,36.26558392084658,1,0.6751659091753307,0.8800209695064548
107,25.16288636360003,1,0.6600106176639932,0.16465189641119282
108,17.23356353274831,1,0.17499560157888305,0.06747307264100055
109,24.821728505128064,0,0.04412243727671916,0.871337485314524
110,19.840358766042396,0,0.3591755815346479,0.4933224988992342
111,30.060702003913228,1,0.12094849835367039,0.845822154247945
112,31.397716913716984,1,0.24409958500736628,0.8183445730102327
113,32.88591978416451,1,0.6152384567198445,0.7372507451208662
114,33.75584084909839,1,0.7323642070323064,0.8763594830646945
115,20.751985438144587,1,0.8146515691578693,0.009559868616741518
116,31.29520290350975,1,0.14928853458038593,0.9992536064173136
117,28.47929873190717,0,0.5070242296983846,0.8073930852485509
118,26.499653989978427,0,0.14623019775474877,0.9459900634666609
119,16.35221245835365,0,0.4739585428722016,0.2525443770517949
120,26.930246184500717,0,0.00921199870161904,0.8864920752074662
121,22.373718619855154,1,0.007138122290247795,0.3701240700229842
122,20.978336450814,0,0.5541215032481823,0.2924266850459999
123,32.12074663601213,1,0.44263724333903465,0.9587848500892425
124,16.98611843744994,0,0.5900065926399344,0.15228081172104613
125,31.430630362651527,1,0.6624294019999644,0.5419536965043462
126,34.19204256413173,1,0.9958223946662065,0.8528385476125275
127,30.494340073434564,1,0.3490242672051923,0.6905311451199455
128,34.34694821582656,1,0.25724708173682653,0.9179138093733356
129,19.088009818780755,1,0.3485675969235992,0.11803764772395775
130,28.207406464155472,1,0.8705784926197111,0.34572579739714937
131,25.278860116549673,0,0.9117719704702731,0.6281398132958608
132,34.82547096913098,1,0.8199474809428255,0.9066445573459049
133,23.14665332314662,1,0.521219371409369,0.33709330530462833
134,21.500002493528736,0,0.4763720367500279,0.4767968071560671
135,29.858402799075975,0,0.5986874098199445,0.8308128047173466
136,20.1264323645025,0,0.596751804335389,0.23926564328241118
137,28.710813066153392,1,0.8637240303468853,0.34029792581346263
138,27.159089952831277,1,0.8763833014042978,0.2810548734541517
139,29.04809959177012,1,0.06809521480297209,0.724516141706695
140,23.67890840404655,0,0.7465840280200966,0.49018307920726334
141,23.849007395161664,1,0.7177660991211496,0.34651508451673096
142,16.217201572744376,0,0.4738911510261282,0.06958643346806226
143,21.611024206868713,1,0.27250929834731585,0.28777053755470805
144,28.902803092297255,1,0.4988171516715453,0.46164576338074104
145,24.172293921502323,1,0.023029239039667804,0.6026020705002295
146,26.091582074780305,0,0.8009303047884964,0.513198089840045
147,17.625136951713074,0,0.7625404893877253,0.04945572291125777
148,29.697587977487665,1,0.6392639060750567,0.6082719773928646
149,17.145096102354803,0,0.16628926930693844,0.4174333431124734
150,23.79314943381525,0,0.414224381085459,0.7368752773307866
151,29.77014426686243,1,0.6169938126027465,0.4789565413020822
152,28.97433896724933,0,0.8460349220319483,0.7237130668302139
153,28.851119839008767,0,0.1805141612986204,0.9979874611903786
154,22.941324099545394,0,0.7063620995461835,0.41614707233431936
155,25.571450290481984,1,0.43974201085393005,0.30811980212736756
156,30.81453565860053,1,0.30976540013001785,0.7076988205520256
157,28.682454316590565,0,0.918175639647509,0.7839780227164694
158,34.24447878907937,1,0.9473283041429992,0.7424182517772405
159,30.456289315014967,1,0.12943232611851663,0.9228599732079319
160,20.129055702397437,0,0.5014145284823923,0.4143741298874065
161,26.589153045638078,1,0.5392705461306022,0.3926371246290199
162,28.7442351566216,1,0.218275984619543,0.5992462468846308
163,20.56184411735168,0,0.9374151280320692,0.11081035081301716
164,22.660805212359076,1,0.48237233926942535,0.11995420727544193
165,15.404853814758395,0,0.7285539268826167,0.023804868008993063
166,31.877724688524808,1,0.6357128355241856,0.8901552603805708
167,25.494373270783264,0,0.2273563306265124,0.7516829131355962
168,25.646116818646316,0,0.10286423779821063,0.7235460120929921
169,30.52723018983606,1,0.17153059342680987,0.7608959065003381
170,25.197163978174952,0,0.7994391322160816,0.5531913649506937
171,27.208025287980014,1,0.8420810752114052,0.3745936708500861
172,20.78906820290789,1,0.07155573172960472,0.11658191537185869
173,32.68876588019177,0,0.8108230940920961,0.9416020793770921
174,31.23072025694197,1,0.7895274831169247,0.714771007003236
175,27.247101006298504,1,0.263072224093451,0.683990373518125
176,35.03560855887379,1,0.8162771674830841,0.9653487888949259
177,16.11931244629615,0,0.2440514992354742,0.030915527770420725
178,15.94186044761321,0,0.695066604073478,0.1428626364142931
179,15.407005759930858,0,0.15862790658887171,0.2292931053579338
180,24.130353620092897,1,0.9991833511150878,0.09755651109425867
181,28.292785440844433,1,0.44480829654818677,0.4183093924292053
182,16.164385144825335,0,0.45720335153573655,0.05522428045427141
183,30.051108498563508,0,0.9628683774363251,0.7103668615732617
184,25.95810866995933,0,0.6035303718733503,0.7628184586685107
185,19.324157109339314,0,0.9524290973801901,0.16282626186188964
186,19.975522349916584,0,0.1081276181335088,0.37670796041676713
187,19.765461564330703,0,0.5328229802512138,0.26260762496423473
188,19.99561180442322,0,0.3861317382922834,0.29022616798250034
189,30.85765575041566,1,0.6843257120116673,0.6584224378128081
190,19.512162288463003,0,0.899367594762498,0.02235715925362547
191,31.744559979225023,1,0.46825452661924905,0.9315049844488067
192,15.644526959922606,0,0.09891072915239352,0.14796235100437394
193,21.62264416680788,1,0.5318087609422159,0.08436046412507958
194,31.631384771481954,1,0.3764115806756063,0.6638933566166678
195,28.3405123450851,1,0.2242671004950887,0.5910223477255526
196,23.93669622362829,0,0.6172749494579057,0.7082303844453697
197,17.806734061089912,0,0.6992235166296745,0.2426739096070748
198,21.517268207454457,0,0.0737072372428369,0.7141135414479056
199,31.116116394684873,1,0.3388638204332922,0.8456857221933871
200,22.225567725529032,0,0.440670285328172,0.5413686220587745
201,21.13140618674665,0,0.3330056257339572,0.33905019287798777
202,21.975542347202154,1,0.4778336977380012,0.2278570743850692
203,16.651934806930196,0,0.3855685894407108,0.29214302666604364
204,18.933959195112024,1,0.33812396550883383,0.03491451241519994
205,18.195775350911042,0,0.22240408068144202,0.4111220048552211
206,31.27285189353173,1,0.06993907751098571,0.975201474821754
207,31.022244185327548,1,0.5924710860215687,0.68044334999611
208,32.20226735613011,1,0.6063123655928258,0.8170841165236563
209,22.65355012455085,1,0.19561517965332698,0.26657136657928215
210,23.526036605172163,0,0.5806443205106846,0.38461411005098245
211,25.841777960645487,1,0.0807974550847671,0.6231058178911603
212,27.002665315425386,0,0.31244191631754825,0.7484761980086156
213,17.2942154796534,0,0.08808466906692947,0.3470877028665532
214,29.377893497510872,0,0.7427305599459325,0.9373283079372899
215,17.667310576094362,0,0.49263504850382267,0.1459517685379048
216,19.112715210877127,1,0.20506574838296054,0.18101417382869467
217,19.86389098186221,0,0.6357808034628546,0.40755891019028645
218,32.652768194293245,0,0.7629416047896032,0.9401452211418035
219,30.13510892285192,1,0.08680948033792724,0.6751608604058243
220,20.6041707497622,0,0.8907000164328157,0.190174884904883
221,27.69668823043833,0,0.9903487771107975,0.7312213961534256
222,28.951600523550344,1,0.8055419216888177,0.6608003236437067
